url,url_status,subdomain,domain,suffix,path,query,fragment,has_https,has_http,text_content,cleaned_text,url_length,path_length,query_length,fragment_length,num_dots,num_slashes,num_digits,num_special_chars,num_underscores,num_hyphens,num_equals,num_ampersands,domain_length,subdomain_count,path_depth,query_param_count,has_https,has_www,is_ip_address,has_suspicious_extension,has_suspicious_keyword,is_legitimate_domain,entropy_score,hash_entropy,avg_word_length,unique_char_ratio,has_suspicious_extension,has_suspicious_keyword,is_legitimate_domain,has_obfuscation,has_redirect,text_features,is_malicious
http://59.88.62.66:54882/bin.sh,online,59.88,62,66:54882,bin.sh,,,False,True,59.88 62 66:54882 bin.sh,54882 bin,31,6,0,0,4,3,13,2,0,0,0,0,17,2,1,0,0,0,0,0,0,0,3.8087196973440705,3.6320488277869583,5.25,0.5161290322580645,False,False,False,True,False,54882 bin,0
https://dubyl.press/,offline,,dubyl,press,,,,True,False,dubyl press,dubyl press,20,0,0,0,1,3,0,1,0,0,0,0,11,0,0,0,1,0,0,0,0,0,3.6464393446710153,3.551108500731241,5.0,0.7,False,False,False,False,False,dubyl press,1
http://59.88.7.47:51603/bin.sh,online,59.88,7,47:51603,bin.sh,,,False,True,59.88 7 47:51603 bin.sh,51603 bin,30,6,0,0,4,3,12,2,0,0,0,0,16,2,1,0,0,0,0,0,0,0,4.081727678869736,3.6792292966721747,5.0,0.6333333333333333,False,False,False,True,False,51603 bin,0
http://117.235.108.118:53312/i,online,117.235,108,118:53312,i,,,False,True,117.235 108 118:53312 i,117 235 108 118 53312,30,1,0,0,3,3,17,2,0,0,0,0,21,2,1,0,0,0,0,0,0,0,3.5810760119146066,3.441428031846024,5.0,0.4666666666666667,False,False,False,True,False,117 235 108 118 53312,0
http://117.209.90.171:59585/i,online,117.209,90,171:59585,i,,,False,True,117.209 90 171:59585 i,117 209 171 59585,29,1,0,0,3,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.65041030517399,3.6556390622295662,4.75,0.4827586206896552,False,False,False,True,False,117 209 171 59585,0
http://117.200.190.131:55492/i,online,117.200,190,131:55492,i,,,False,True,117.200 190 131:55492 i,117 200 190 131 55492,30,1,0,0,3,3,17,2,0,0,0,0,21,2,1,0,0,0,0,0,0,0,3.7110804962442776,3.757048827786958,5.0,0.5,False,False,False,True,False,117 200 190 131 55492,0
http://61.53.93.172:47599/i,online,61.53,93,172:47599,i,,,False,True,61.53 93 172:47599 i,172 47599,27,1,0,0,3,3,14,2,0,0,0,0,18,2,1,0,0,0,0,0,0,0,3.782122224145306,3.882048827786958,4.25,0.5555555555555556,False,False,False,True,False,172 47599,0
http://67.223.196.171:57234/i,online,67.223,196,171:57234,i,,,False,True,67.223 196 171:57234 i,223 196 171 57234,29,1,0,0,3,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.7623107361338706,3.4209585933443494,4.75,0.5172413793103449,False,False,False,True,False,223 196 171 57234,0
https://u1.pridefulamaretto.digital/1pxkui0fia.bip,online,u1,pridefulamaretto,digital,1pxkui0fia.bip,,,True,False,u1 pridefulamaretto digital 1pxkui0fia.bip,pridefulamaretto digital 1pxkui0fia bip,50,14,0,0,3,3,3,1,0,0,0,0,27,1,1,0,1,0,0,0,0,0,4.2561746300696415,3.738608500731241,9.75,0.46,False,False,False,False,False,pridefulamaretto digital 1pxkui0fia bip,0
http://117.209.86.35:52187/i,online,117.209,86,35:52187,i,,,False,True,117.209 86 35:52187 i,117 209 52187,28,1,0,0,3,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3.8693312611115185,3.5931390622295662,4.5,0.5714285714285714,False,False,False,True,False,117 209 52187,0
http://123.13.241.144:33289/bin.sh,online,123.13,241,144:33289,bin.sh,,,False,True,123.13 241 144:33289 bin.sh,123 241 144 33289 bin,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.785561002824151,3.85845859334435,6.0,0.47058823529411764,False,False,False,True,False,123 241 144 33289 bin,0
http://27.18.249.153:36771/bin.sh,online,27.18,249,153:36771,bin.sh,,,False,True,27.18 249 153:36771 bin.sh,249 153 36771 bin,33,6,0,0,4,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,4.06667707370723,3.6556390622295662,5.75,0.5757575757575758,False,False,False,True,False,249 153 36771 bin,0
http://61.53.93.172:47599/bin.sh,online,61.53,93,172:47599,bin.sh,,,False,True,61.53 93 172:47599 bin.sh,172 47599 bin,32,6,0,0,4,3,14,2,0,0,0,0,18,2,1,0,0,0,0,0,0,0,4.015319531114783,3.4536267670198737,5.5,0.5625,False,False,False,True,False,172 47599 bin,0
http://182.113.42.26:33205/i,online,182.113,42,26:33205,i,,,False,True,182.113 42 26:33205 i,182 113 33205,28,1,0,0,3,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,3.6995138503199656,3.7181390622295662,4.5,0.5357142857142857,False,False,False,True,False,182 113 33205,0
http://117.213.89.41:51386/bin.sh,online,117.213,89,41:51386,bin.sh,,,False,True,117.213 89 41:51386 bin.sh,117 213 51386 bin,33,6,0,0,4,3,15,2,0,0,0,0,19,2,1,0,0,0,0,0,0,0,4.003044786734203,3.4834585933443494,5.75,0.5757575757575758,False,False,False,True,False,117 213 51386 bin,0
http://117.200.190.131:55492/bin.sh,online,117.200,190,131:55492,bin.sh,,,False,True,117.200 190 131:55492 bin.sh,117 200 190 131 55492 bin,35,6,0,0,4,3,17,2,0,0,0,0,21,2,1,0,0,0,0,0,0,0,3.9544425746945726,3.6442475629608078,6.25,0.5142857142857142,False,False,False,True,False,117 200 190 131 55492 bin,0
http://117.209.90.171:59585/bin.sh,online,117.209,90,171:59585,bin.sh,,,False,True,117.209 90 171:59585 bin.sh,117 209 171 59585 bin,34,6,0,0,4,3,16,2,0,0,0,0,20,2,1,0,0,0,0,0,0,0,3.9032080616476805,3.7264097655573916,6.0,0.5,False,False,False,True,False,117 209 171 59585 bin,0
http://123.4.49.93:44339/bin.sh,online,123.4,49,93:44339,bin.sh,,,False,True,123.4 49 93:44339 bin.sh,123 44339 bin,31,6,0,0,4,3,13,2,0,0,0,0,17,2,1,0,0,0,0,0,0,0,3.6796874392795544,3.542837797403416,5.25,0.4838709677419355,False,False,False,True,False,123 44339 bin,0
https://flowers.hold-me-finger.xyz/apiboom/arbH,offline,flowers,hold-me-finger,xyz,apiboom/arbh,,,True,False,flowers hold-me-finger xyz apiboom/arbh,flower hold finger xyz apiboom arbh,47,12,0,0,2,4,0,3,0,2,0,0,26,1,2,0,1,0,0,0,0,0,4.501189383500468,3.667837797403416,9.0,0.5319148936170213,False,False,False,False,False,flower hold finger xyz apiboom arbh,1
https://flowers.hold-me-finger.xyz/apiboom/arbhr49H,offline,flowers,hold-me-finger,xyz,apiboom/arbhr49h,,,True,False,flowers hold-me-finger xyz apiboom/arbhr49h,flower hold finger xyz apiboom arbhr49h,51,16,0,0,2,4,2,3,0,2,0,0,26,1,2,0,1,0,0,0,0,0,4.58399838110234,3.4147170014624826,10.0,0.5294117647058824,False,False,False,False,False,flower hold finger xyz apiboom arbhr49h,1
https://flowers.hold-me-finger.xyz/apiboom/arbhr49bXz,offline,flowers,hold-me-finger,xyz,apiboom/arbhr49bxz,,,True,False,flowers hold-me-finger xyz apiboom/arbhr49bxz,flower hold finger xyz apiboom arbhr49bxz,53,18,0,0,2,4,2,3,0,2,0,0,26,1,2,0,1,0,0,0,0,0,4.590851350667154,3.452819531114783,10.5,0.5094339622641509,False,False,False,False,False,flower hold finger xyz apiboom arbhr49bxz,1
